Unnamed: 0,base_name,solvent_name,activator_name,nucleophile_name,base_smiles,solvent_smiles,activator_smiles,nucleophile_smiles,yield,nucleophile_id
2936,Diisopropylethylamine_batch3,DMF,DPPCl,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,26.446502578427477,n7
2937,1-Methylimidazole_batch4,THF,HATU,methyl 2-amino-4-chlorobenzoate,Cn1ccnc1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,COC(=O)c1ccc(Cl)cc1N,22.49888419629635,n10
2938,Diisopropylethylamine_batch2,THF,HOTU,6-chloropyridazin-3-amine,CCN(C(C)C)C(C)C,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,N=c1ccc(Cl)n[nH]1,12.216329623112532,n9
2939,"2,6-Lutidine_batch5",MeCN,BOP-Cl,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc(C)c(N)c(Br)c1,9.714567052082021,n4
2940,"2,6-Lutidine_batch1",DMF,HOTU,4-amino-2-(trifluoromethyl)benzonitrile,Cc1cccc(C)n1,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(N)cc1C(F)(F)F,3.3479872862282507,n1
2941,1-Methylimidazole_batch1,MeCN,DPPCl,3-amino-4-chlorobenzonitrile,Cn1ccnc1,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,N#Cc1ccc(Cl)c(N)c1,25.181762487059927,n5
2942,1-Methylimidazole_batch1,DMF,DPPCl,4-amino-2-(trifluoromethyl)benzonitrile,Cn1ccnc1,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,N#Cc1ccc(N)cc1C(F)(F)F,13.138210979134831,n1
2943,N-methylmorpholine_batch1,DMF,PyBOP,"1,3-diphenyl-1H-pyrazol-5-amine",CN1CCOCC1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,10.536375481104711,n3
2944,Diisopropylethylamine_batch4,DMF,HOTU,2-methyl-4-nitroaniline,CCN(C(C)C)C(C)C,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,2.573294073467452,n6
2945,"2,6-Lutidine_batch1",MeCN,DPPCl,3-amino-4-chlorobenzonitrile,Cc1cccc(C)n1,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,N#Cc1ccc(Cl)c(N)c1,15.691591265011736,n5
2946,N-methylmorpholine_batch4,DMF,PyBOP,6-methylquinolin-5-amine,CN1CCOCC1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,19.953199028752216,n7
2947,1-Methylimidazole_batch3,THF,BOP-Cl,3-amino-4-chlorobenzonitrile,Cn1ccnc1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,N#Cc1ccc(Cl)c(N)c1,14.876912419300588,n5
2948,N-methylmorpholine_batch2,MeCN,BOP-Cl,3-amino-4-chlorobenzonitrile,CN1CCOCC1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,N#Cc1ccc(Cl)c(N)c1,28.457506287676342,n5
2949,1-Methylimidazole_batch1,THF,TFFH,methyl 2-amino-4-chlorobenzoate,Cn1ccnc1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,COC(=O)c1ccc(Cl)cc1N,3.9877468437533112,n10
2950,1-Methylimidazole_batch5,DMF,DPPCl,methyl 2-amino-4-chlorobenzoate,Cn1ccnc1,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,COC(=O)c1ccc(Cl)cc1N,5.6835922715485125,n10
2951,Diisopropylethylamine_batch4,THF,TFFH,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,7.483928367034954,n8
2952,1-Methylimidazole_batch2,THF,PyBOP,methyl 2-amino-4-chlorobenzoate,Cn1ccnc1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,COC(=O)c1ccc(Cl)cc1N,13.070888903546596,n10
2953,1-Methylimidazole_batch5,DMF,PyBOP,3-amino-4-chlorobenzonitrile,Cn1ccnc1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,N#Cc1ccc(Cl)c(N)c1,3.69209020887957,n5
2954,"2,6-Lutidine_batch4",MeCN,DPPCl,"2,6-diisopropylaniline",Cc1cccc(C)n1,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,CC(C)c1cccc(C(C)C)c1N,35.57061621973901,n8
2955,"2,6-Lutidine_batch2",DMF,PyBOP,methyl 2-amino-4-chlorobenzoate,Cc1cccc(C)n1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,COC(=O)c1ccc(Cl)cc1N,1.3807662790139679,n10
2956,N-methylmorpholine_batch4,MeCN,TCFH,4-amino-2-(trifluoromethyl)benzonitrile,CN1CCOCC1,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(N)cc1C(F)(F)F,54.36932793487974,n1
2957,1-Methylimidazole_batch5,DMF,PyBOP,"1,3-diphenyl-1H-pyrazol-5-amine",Cn1ccnc1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,11.473558234460423,n3
2958,Diisopropylethylamine_batch3,DMF,HOTU,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,9.20162304741975,n4
2959,Diisopropylethylamine_batch3,THF,TFFH,"1,3-diphenyl-1H-pyrazol-5-amine",CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Nc1cc(-c2ccccc2)nn1-c1ccccc1,21.31258722385401,n3
2960,"2,6-Lutidine_batch3",DMF,PFTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,42.272081637885535,n2
2961,N-methylmorpholine_batch4,THF,HOTU,"2,6-diisopropylaniline",CN1CCOCC1,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,24.722477690174838,n8
2962,1-Methylimidazole_batch2,THF,TFFH,methyl 2-amino-4-chlorobenzoate,Cn1ccnc1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,COC(=O)c1ccc(Cl)cc1N,1.5308362102185749,n10
2963,1-Methylimidazole_batch4,DMF,PyBOP,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CNS(=O)(=O)Cc1ccc(N)cc1,62.87161349724409,n2
2964,Diisopropylethylamine_batch5,DMF,DPPCl,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1cc(C)c(N)c(Br)c1,3.7486033298776524,n4
2965,Diisopropylethylamine_batch5,DMF,PyBOP,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,19.850156298109308,n4
2966,"2,6-Lutidine_batch5",THF,BOP-Cl,2-methyl-4-nitroaniline,Cc1cccc(C)n1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc([N+](=O)[O-])ccc1N,2.6849441317036495,n6
2967,Diisopropylethylamine_batch4,MeCN,DPPCl,6-chloropyridazin-3-amine,CCN(C(C)C)C(C)C,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,N=c1ccc(Cl)n[nH]1,82.32383629069615,n9
2968,1-Methylimidazole_batch5,THF,HATU,3-amino-4-chlorobenzonitrile,Cn1ccnc1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,-0.7475223562768534,n5
2969,Diisopropylethylamine_batch1,DMF,TFFH,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,7.636677246712045,n4
2970,N-methylmorpholine_batch4,MeCN,PyBOP,"2,6-diisopropylaniline",CN1CCOCC1,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)c1cccc(C(C)C)c1N,15.336348967957651,n8
2971,"2,6-Lutidine_batch1",DMF,PFTU,4-amino-2-(trifluoromethyl)benzonitrile,Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(N)cc1C(F)(F)F,1.077226012949129,n1
2972,Diisopropylethylamine_batch4,MeCN,TCFH,2-methyl-4-nitroaniline,CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,6.632467180186101,n6
2973,1-Methylimidazole_batch4,THF,DPPCl,6-methylquinolin-5-amine,Cn1ccnc1,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,73.1573332022515,n7
2974,N-methylmorpholine_batch3,THF,PyBOP,4-amino-2-(trifluoromethyl)benzonitrile,CN1CCOCC1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,N#Cc1ccc(N)cc1C(F)(F)F,10.438648205715399,n1
2975,N-methylmorpholine_batch2,THF,DPPCl,2-methyl-4-nitroaniline,CN1CCOCC1,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1cc([N+](=O)[O-])ccc1N,-0.37707496582905287,n6
2976,Diisopropylethylamine_batch1,MeCN,DPPCl,"1,3-diphenyl-1H-pyrazol-5-amine",CCN(C(C)C)C(C)C,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,21.449789068143154,n3
2977,N-methylmorpholine_batch1,THF,HATU,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,19.239164752335025,n4
2978,N-methylmorpholine_batch1,THF,PyBOP,"1,3-diphenyl-1H-pyrazol-5-amine",CN1CCOCC1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,-0.1284644705733013,n3
2979,N-methylmorpholine_batch4,THF,BOP-Cl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CNS(=O)(=O)Cc1ccc(N)cc1,29.732474126218637,n2
2980,N-methylmorpholine_batch3,MeCN,HATU,2-methyl-4-nitroaniline,CN1CCOCC1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,7.974923368562366,n6
2981,1-Methylimidazole_batch4,MeCN,BOP-Cl,"1,3-diphenyl-1H-pyrazol-5-amine",Cn1ccnc1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Nc1cc(-c2ccccc2)nn1-c1ccccc1,37.128090410136046,n3
2982,"2,6-Lutidine_batch3",DMF,HOTU,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,0.7161068790719973,n4
2983,"2,6-Lutidine_batch2",THF,HATU,6-methylquinolin-5-amine,Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,0.1706697565488684,n7
2984,1-Methylimidazole_batch3,MeCN,PFTU,methyl 2-amino-4-chlorobenzoate,Cn1ccnc1,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,COC(=O)c1ccc(Cl)cc1N,7.343805683234081,n10
2985,Diisopropylethylamine_batch1,THF,PyBOP,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,3.5487912204742202,n4
2986,1-Methylimidazole_batch2,DMF,TCFH,"1,3-diphenyl-1H-pyrazol-5-amine",Cn1ccnc1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Nc1cc(-c2ccccc2)nn1-c1ccccc1,55.69977829359189,n3
2987,1-Methylimidazole_batch1,THF,HOTU,4-amino-2-(trifluoromethyl)benzonitrile,Cn1ccnc1,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(N)cc1C(F)(F)F,1.084409338196508,n1
2988,N-methylmorpholine_batch4,DMF,BOP-Cl,2-methyl-4-nitroaniline,CN1CCOCC1,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc([N+](=O)[O-])ccc1N,3.5905911428029404,n6
2989,Diisopropylethylamine_batch4,DMF,TFFH,3-amino-4-chlorobenzonitrile,CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,30.21071355754941,n5
2990,Diisopropylethylamine_batch3,MeCN,HATU,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,27.677598888029543,n7
2991,Diisopropylethylamine_batch2,MeCN,TCFH,6-chloropyridazin-3-amine,CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,N=c1ccc(Cl)n[nH]1,13.307016619755005,n9
2992,N-methylmorpholine_batch4,THF,TFFH,4-amino-2-(trifluoromethyl)benzonitrile,CN1CCOCC1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(N)cc1C(F)(F)F,3.3569976198491047,n1
2993,N-methylmorpholine_batch4,THF,TFFH,"2,6-diisopropylaniline",CN1CCOCC1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,4.764768887272407,n8
2994,N-methylmorpholine_batch4,THF,TFFH,methyl 2-amino-4-chlorobenzoate,CN1CCOCC1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,COC(=O)c1ccc(Cl)cc1N,16.902359671795928,n10
2995,"2,6-Lutidine_batch2",MeCN,TFFH,6-methylquinolin-5-amine,Cc1cccc(C)n1,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,-1.721204471774318,n7
2996,Diisopropylethylamine_batch3,THF,BOP-Cl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CNS(=O)(=O)Cc1ccc(N)cc1,65.7243046497907,n2
2997,N-methylmorpholine_batch5,DMF,DPPCl,3-amino-4-chlorobenzonitrile,CN1CCOCC1,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,N#Cc1ccc(Cl)c(N)c1,38.92250114416556,n5
2998,1-Methylimidazole_batch5,THF,HOTU,3-amino-4-chlorobenzonitrile,Cn1ccnc1,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,6.1118685294460375,n5
2999,N-methylmorpholine_batch1,DMF,BOP-Cl,2-methyl-4-nitroaniline,CN1CCOCC1,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc([N+](=O)[O-])ccc1N,3.9208201115189834,n6
3000,1-Methylimidazole_batch2,THF,PyBOP,6-methylquinolin-5-amine,Cn1ccnc1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,19.324006307032136,n7
3001,1-Methylimidazole_batch5,THF,BOP-Cl,6-methylquinolin-5-amine,Cn1ccnc1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,74.3831614725467,n7
3002,N-methylmorpholine_batch1,MeCN,HATU,4-amino-2-(trifluoromethyl)benzonitrile,CN1CCOCC1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(N)cc1C(F)(F)F,1.8022804639823378,n1
3003,"2,6-Lutidine_batch2",MeCN,TFFH,6-chloropyridazin-3-amine,Cc1cccc(C)n1,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,N=c1ccc(Cl)n[nH]1,15.872626479274173,n9
3004,N-methylmorpholine_batch4,DMF,DPPCl,4-amino-2-(trifluoromethyl)benzonitrile,CN1CCOCC1,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,N#Cc1ccc(N)cc1C(F)(F)F,40.305039094364915,n1
3005,1-Methylimidazole_batch4,DMF,PFTU,2-methyl-4-nitroaniline,Cn1ccnc1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,7.550484764468084,n6
3006,Diisopropylethylamine_batch3,MeCN,PyBOP,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)c1cccc(C(C)C)c1N,23.775000059321716,n8
3007,Diisopropylethylamine_batch4,DMF,PyBOP,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,21.985553075923914,n4
3008,N-methylmorpholine_batch1,DMF,HOTU,methyl 2-amino-4-chlorobenzoate,CN1CCOCC1,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,COC(=O)c1ccc(Cl)cc1N,19.16075774493936,n10
3009,1-Methylimidazole_batch5,DMF,DPPCl,"1,3-diphenyl-1H-pyrazol-5-amine",Cn1ccnc1,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,33.352248926082595,n3
3010,"2,6-Lutidine_batch3",THF,PyBOP,4-amino-2-(trifluoromethyl)benzonitrile,Cc1cccc(C)n1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,N#Cc1ccc(N)cc1C(F)(F)F,12.389725550497415,n1
3011,"2,6-Lutidine_batch3",THF,HOTU,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,4.874857769585562,n4
3012,"2,6-Lutidine_batch1",DMF,HOTU,2-methyl-4-nitroaniline,Cc1cccc(C)n1,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,5.443821706345389,n6
3013,N-methylmorpholine_batch2,MeCN,TFFH,methyl 2-amino-4-chlorobenzoate,CN1CCOCC1,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,COC(=O)c1ccc(Cl)cc1N,3.6169437732575673,n10
3014,"2,6-Lutidine_batch4",THF,TFFH,"2,6-diisopropylaniline",Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,0.14805494265812777,n8
3015,"2,6-Lutidine_batch5",THF,BOP-Cl,6-methylquinolin-5-amine,Cc1cccc(C)n1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,7.6786595580800165,n7
3016,Diisopropylethylamine_batch4,DMF,TCFH,3-amino-4-chlorobenzonitrile,CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,3.8944194902678144,n5
3017,N-methylmorpholine_batch4,MeCN,HATU,6-chloropyridazin-3-amine,CN1CCOCC1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,N=c1ccc(Cl)n[nH]1,17.66282576318144,n9
3018,"2,6-Lutidine_batch3",THF,PyBOP,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,0.5060230516635751,n4
3019,1-Methylimidazole_batch5,DMF,TCFH,"2,6-diisopropylaniline",Cn1ccnc1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,13.864717985561814,n8
3020,1-Methylimidazole_batch3,THF,PyBOP,2-methyl-4-nitroaniline,Cn1ccnc1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc([N+](=O)[O-])ccc1N,4.1898288383725335,n6
3021,"2,6-Lutidine_batch1",MeCN,PFTU,6-methylquinolin-5-amine,Cc1cccc(C)n1,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,-1.7945060403242914,n7
3022,Diisopropylethylamine_batch3,THF,DPPCl,methyl 2-amino-4-chlorobenzoate,CCN(C(C)C)C(C)C,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,COC(=O)c1ccc(Cl)cc1N,4.275449765301124,n10
3023,"2,6-Lutidine_batch4",THF,BOP-Cl,4-amino-2-(trifluoromethyl)benzonitrile,Cc1cccc(C)n1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,N#Cc1ccc(N)cc1C(F)(F)F,3.8287118872514636,n1
3024,1-Methylimidazole_batch1,DMF,PFTU,2-methyl-4-nitroaniline,Cn1ccnc1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,6.00793983329371,n6
3025,Diisopropylethylamine_batch1,DMF,BOP-Cl,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CC(C)c1cccc(C(C)C)c1N,3.8477643264414096,n8
3026,N-methylmorpholine_batch1,DMF,TFFH,6-methylquinolin-5-amine,CN1CCOCC1,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,14.870355076022815,n7
3027,1-Methylimidazole_batch1,THF,PFTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,59.43851397304615,n2
3028,1-Methylimidazole_batch5,THF,TCFH,"1,3-diphenyl-1H-pyrazol-5-amine",Cn1ccnc1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Nc1cc(-c2ccccc2)nn1-c1ccccc1,32.51144647803483,n3
3029,1-Methylimidazole_batch5,MeCN,BOP-Cl,"2,6-diisopropylaniline",Cn1ccnc1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CC(C)c1cccc(C(C)C)c1N,19.833445983173835,n8
3030,Diisopropylethylamine_batch5,THF,HOTU,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,14.280279117026867,n4
3031,"2,6-Lutidine_batch1",MeCN,PyBOP,6-chloropyridazin-3-amine,Cc1cccc(C)n1,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,N=c1ccc(Cl)n[nH]1,13.143277886928612,n9
3032,Diisopropylethylamine_batch3,THF,BOP-Cl,2-methyl-4-nitroaniline,CCN(C(C)C)C(C)C,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc([N+](=O)[O-])ccc1N,3.25526346972838,n6
3033,N-methylmorpholine_batch3,MeCN,BOP-Cl,2-methyl-4-nitroaniline,CN1CCOCC1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc([N+](=O)[O-])ccc1N,1.7820115439298982,n6
